listing_id,price_range,price,neighbourhood
749372,Luxury,0.0,Wandsworth
749639,Budget,0.0,Brent
751961,Budget,0.08917521836680703,Islington
753226,High-End,0.0,Hackney
754556,Mid-Range,0.07519729363300076,Kensington and Chelsea
754635,High-End,0.0392158680282,Westminster
754698,High-End,0.009227205408084057,Camden
754867,High-End,0.0,Kingston upon Thames
755127,High-End,0.0,Kensington and Chelsea
757277,High-End,0.0,Kensington and Chelsea
758316,Budget,0.0,Hammersmith and Fulham
759790,High-End,0.0,Kensington and Chelsea
760275,Luxury,0.0,Lambeth
760526,Budget,0.0,Westminster
761429,Budget,0.13546379205119372,Tower Hamlets
763498,Budget,0.0,Hackney
764330,Mid-Range,0.0,Newham
764669,High-End,0.0,Wandsworth
764692,Budget,0.0,Greenwich
765905,Mid-Range,0.0,Westminster
769053,Mid-Range,0.0025602297567440505,Islington
769402,Mid-Range,0.0,Camden
769560,Budget,0.0,Lambeth
770408,Budget,0.0,Newham
771345,Budget,0.0,Camden
772048,Mid-Range,0.0,Camden
772048,High-End,0.013648706035995016,Camden
775489,Superior,0.0,Westminster
776034,Mid-Range,0.0,Camden
776034,High-End,0.0,Camden
777489,Mid-Range,0.0,Kensington and Chelsea
778313,High-End,0.05860272002087412,Waltham Forest
779310,High-End,0.0,Tower Hamlets
780042,High-End,0.0,Westminster
781588,Budget,0.0,Kensington and Chelsea
782569,Mid-Range,0.0,Islington
783049,Mid-Range,0.0,Camden
787209,Mid-Range,0.0,Islington
788743,Budget,0.058270198732688384,Hackney
790603,High-End,0.0,Islington
791923,Luxury,0.0,Wandsworth
792062,Budget,0.04548113670232163,Tower Hamlets
793165,Luxury,0.0,Westminster
794256,High-End,0.0,Lambeth
794879,High-End,0.0,Brent
796969,High-End,0.004536525357741706,Waltham Forest
797036,High-End,0.03972003546925156,Hackney
799995,High-End,0.0,Tower Hamlets
800084,Mid-Range,0.0,Southwark
800106,High-End,0.0,Lambeth
802401,High-End,0.05422022582069692,Kensington and Chelsea
803515,High-End,0.0,Camden
805005,Mid-Range,0.0,Islington
805174,Mid-Range,0.018596089707826755,Southwark
809752,High-End,0.060483018662989815,Greenwich
810126,Budget,0.0,Ealing
810314,Budget,0.0,Ealing
814021,High-End,0.03998970043991358,Kensington and Chelsea
814659,High-End,0.0,Kensington and Chelsea
816130,High-End,0.11134206766241121,Kensington and Chelsea
816130,Luxury,0.11258019271048443,Kensington and Chelsea
816763,Mid-Range,0.021946511388450916,Hackney
817542,High-End,0.016314203527493226,Southwark
817963,High-End,0.055070212381289264,Ealing
819932,Mid-Range,0.0,Camden
823354,High-End,0.0,Hammersmith and Fulham
826138,Luxury,0.0,Westminster
826248,High-End,0.021109855423290205,Islington
827436,High-End,0.06116114433773559,Greenwich
827620,Luxury,0.08326658187602956,Tower Hamlets
827884,Luxury,0.0,Greenwich
829503,High-End,0.08546846879840149,Tower Hamlets
829688,Mid-Range,0.0,Lambeth
829857,Budget,0.0,Camden
833193,Budget,0.0,Haringey
833896,Budget,0.04965131610802092,Lambeth
836442,Budget,0.0,Ealing
837668,Luxury,0.0,Westminster
840383,High-End,0.0,Westminster
842962,Budget,0.0,Kensington and Chelsea
847464,Luxury,0.0,City of London
847798,Luxury,0.13807533089130633,Westminster
850648,High-End,0.0,Tower Hamlets
854047,High-End,0.05801694718050645,Newham
857192,Luxury,0.0,Lambeth
857938,Superior,0.0,Kensington and Chelsea
861462,Budget,0.0,Haringey
863652,Luxury,0.06616599262953966,Westminster
865843,High-End,0.0,Camden
868373,High-End,0.03464671769651372,Brent
875754,Mid-Range,0.0,Enfield
878596,Mid-Range,0.0,Hammersmith and Fulham
878749,High-End,0.02958184964510164,Hammersmith and Fulham
882330,High-End,0.0,Lewisham
882380,Superior,0.0,Lewisham
887283,Budget,0.0,Kensington and Chelsea
891451,Mid-Range,0.10542103816945689,Enfield
891493,Budget,0.04805689034318825,Haringey
895514,High-End,0.02073027609087642,Lewisham
895525,High-End,0.03425318459711778,Lewisham
895535,High-End,0.0,Lewisham
895543,Mid-Range,0.0,Lewisham
895567,High-End,0.0,Lewisham
899445,Mid-Range,0.0,Camden
905687,Luxury,0.0,Tower Hamlets
910484,High-End,0.0,Camden
910501,Mid-Range,0.0,Tower Hamlets
910607,Budget,0.0,Kensington and Chelsea
910783,High-End,0.0,Southwark
917570,Luxury,0.0,Kensington and Chelsea
917793,High-End,0.0,Camden
919227,High-End,0.0,Camden
920677,Budget,0.0,Lewisham
923166,Budget,0.0,Hackney
925550,Mid-Range,0.0,Harrow
926634,Budget,0.0,Tower Hamlets
926695,Budget,0.0,Tower Hamlets
926708,Budget,0.0,Tower Hamlets
927136,High-End,0.0,Kensington and Chelsea
927413,Mid-Range,0.010810111606314208,Westminster
928588,High-End,0.007734908343922167,Islington
929106,Luxury,0.10542103816945689,Kensington and Chelsea
930652,High-End,0.0,Kensington and Chelsea
933911,Mid-Range,0.0,Camden
934148,High-End,0.0,Kensington and Chelsea
935303,Luxury,0.0,Tower Hamlets
938905,Luxury,0.00344555307231011,Hammersmith and Fulham
939566,Budget,0.0,Barnet
940945,Luxury,0.04307017193072295,Kensington and Chelsea
940945,Superior,0.08928152837335668,Kensington and Chelsea
941306,Luxury,0.0,Tower Hamlets
945424,Budget,0.0,Haringey
945484,Mid-Range,0.0,Wandsworth
946606,Mid-Range,0.10542103816945687,Hackney
947146,Mid-Range,0.0,Camden
947200,Budget,0.0,Bromley
947676,Mid-Range,0.0,Barnet
952529,Luxury,0.0,Westminster
954168,Luxury,0.0,Lambeth
954662,Mid-Range,0.0,Hackney
956310,Luxury,0.011573528925816558,Westminster
956415,Mid-Range,0.008579044726630961,Tower Hamlets
958304,Mid-Range,0.0,Islington
959041,Luxury,0.0,City of London
959050,Mid-Range,0.0,Islington
959050,High-End,0.0,Islington
965692,Luxury,0.0,Merton
967889,High-End,0.0,Barnet
969272,Budget,0.07279128599316685,Ealing
969284,High-End,0.0,Camden
969805,Luxury,0.06389799318770029,Islington
972147,High-End,0.0,Hackney
972574,High-End,0.0,Westminster
972717,Budget,0.0,Camden
974127,Mid-Range,0.0,Wandsworth
974736,Superior,0.09580684354766898,Kensington and Chelsea
976932,Superior,0.032029715705290736,Brent
978971,High-End,0.01648532898663523,Southwark
979404,Budget,0.0,Camden
979753,Mid-Range,0.08628500771320154,Ealing
980289,High-End,0.0,Camden
980387,High-End,0.0,Wandsworth
981335,Superior,0.0,Westminster
981443,Mid-Range,0.0,Hackney
982003,Mid-Range,0.010096161776704811,Southwark
983555,High-End,0.0,Waltham Forest
983697,High-End,0.01591955085841392,Camden
985070,Budget,0.0,Islington
985137,Luxury,0.035609222195890695,Camden
985137,Superior,0.3242743586931255,Camden
985438,High-End,0.0,Lambeth
990911,Budget,0.0,Ealing
991064,High-End,0.013789882424544682,Hammersmith and Fulham
991093,Budget,0.0018889629788193868,Islington
995832,Mid-Range,0.010562729110323407,Camden
996490,Luxury,0.0,Camden
999548,Budget,0.0,Hammersmith and Fulham
999835,High-End,0.041635280577461575,Tower Hamlets
1000127,Mid-Range,0.0,Southwark
1000926,Luxury,0.12456128036788673,Camden
1004045,Budget,0.041049234158848036,Lambeth
1009049,Budget,0.0,Lewisham
1010686,High-End,0.0,Hackney
1013398,Luxury,0.0,Islington
1015175,Mid-Range,0.0,Islington
1015806,Mid-Range,0.0,Southwark
1018171,High-End,0.0,Camden
1018624,Mid-Range,0.0,Hackney
1021525,Mid-Range,0.0,Newham
1028013,Mid-Range,0.0,Hackney
1032090,High-End,0.0,Camden
1033448,Budget,0.0,Barnet
1034281,Luxury,0.12047696969589025,Camden
1034548,Mid-Range,0.0,Southwark
1035339,High-End,0.0,Camden
1039149,High-End,0.0,Kensington and Chelsea
1039438,Budget,0.0,Lewisham
1041340,Mid-Range,0.0,Wandsworth
1041523,Budget,0.0,Islington
1042784,Luxury,0.0,Merton
1046023,Luxury,0.0,Southwark
1047227,High-End,0.0,Lambeth
1047509,Mid-Range,0.07026174207574219,Tower Hamlets
1058485,High-End,0.03339244031186019,Harrow
1060899,Mid-Range,0.0,Camden
1062549,High-End,0.01451176624776445,Hackney
1063188,Luxury,0.0,Camden
1064264,Budget,0.0,Ealing
1065381,High-End,0.0,Ealing
1065997,Luxury,0.0,Kensington and Chelsea
1071184,Budget,0.0,Tower Hamlets
1075496,Budget,0.0,Ealing
1080330,Mid-Range,0.0,Westminster
1084968,Budget,0.0,Kensington and Chelsea
1084977,Mid-Range,0.0,Hackney
1088367,Budget,0.0,Tower Hamlets
1089111,Luxury,0.0,Lambeth
1099559,Budget,0.0,Lewisham
1100472,Luxury,0.12525661728345935,Westminster
1103255,High-End,0.03399532354453273,Westminster
1104183,Luxury,0.024808091681510273,Camden
1105130,Budget,0.0,Hammersmith and Fulham
1106665,Budget,0.0,Westminster
1106665,Mid-Range,0.07159637182695791,Westminster
1111206,Superior,0.10633942085476361,Kensington and Chelsea
1113072,Budget,0.061999667939824,Lewisham
1113541,Budget,0.0,Richmond upon Thames
1113888,High-End,0.0,Southwark
1116441,High-End,0.032552621982523025,Westminster
1122749,Mid-Range,0.0,Hackney
1122835,Budget,0.0,Lambeth
1122934,High-End,0.0,Wandsworth
1123121,Budget,0.0570005106257637,Camden
1124117,High-End,0.0,Southwark
1126108,Mid-Range,0.0944019904980784,Lambeth
1126252,Budget,0.0,Islington
1126638,Budget,0.0,Hackney
1128032,Budget,0.06006130681077408,Camden
1143231,High-End,0.023820320878422303,Brent
1145978,Mid-Range,0.0,Westminster
1146722,Mid-Range,0.0,Hammersmith and Fulham
1147680,High-End,0.0,Kensington and Chelsea
1149129,Mid-Range,0.0,Camden
1152224,High-End,0.0,Hackney
1154225,High-End,0.0,Greenwich
1160764,Luxury,0.0,Hammersmith and Fulham
1162598,Mid-Range,0.0,Kensington and Chelsea
1166216,Mid-Range,0.01366751852472463,Camden
1176117,High-End,0.0,Hackney
1177238,Luxury,0.0,Kensington and Chelsea
1177530,Luxury,0.0,Westminster
1178699,Budget,0.0,Hackney
1178979,High-End,0.0,Hackney
1180363,High-End,0.0,Camden
1182303,High-End,0.0,Haringey
1182943,Mid-Range,0.0,Kensington and Chelsea
1182979,Mid-Range,0.0,Lambeth
1184145,High-End,0.016551333673213424,Wandsworth
1186189,Budget,0.0,Newham
1186592,Mid-Range,0.0,Croydon
1187740,Luxury,0.14378198620667942,Tower Hamlets
1188639,Budget,0.006115375310562956,Harrow
1188836,Budget,0.04801577321270779,Hackney
1192978,High-End,0.1111271423327825,Tower Hamlets
1194557,Mid-Range,0.0,Lambeth
1195670,Mid-Range,0.0,Westminster
1196568,High-End,0.0,Haringey
1199580,Mid-Range,0.0,Kensington and Chelsea
1200237,Budget,0.0,Westminster
1200253,Luxury,0.05451502334168312,Hackney
1202455,Mid-Range,0.0,Camden
1203119,Mid-Range,0.0,Islington
1203409,Mid-Range,0.017454770050536018,Lambeth
1203832,Mid-Range,0.04391268208219755,Southwark
1204627,Budget,0.0,Hackney
1205905,Superior,0.10067564804690679,Camden
1208158,Budget,0.061999667939824,Tower Hamlets
1208247,Mid-Range,0.0,Southwark
1208459,Mid-Range,0.02839360654123233,Westminster
1209392,Mid-Range,0.0,Westminster
1210026,Luxury,0.022263309753225997,Westminster
1210651,Budget,0.0,Kensington and Chelsea
1211242,Luxury,0.0,Hackney
1211310,High-End,0.07375432712920282,Kensington and Chelsea
1212136,Luxury,0.06616682989679282,Brent
1212794,Luxury,0.09951099263422171,Kensington and Chelsea
1216008,Mid-Range,0.013331010583697213,Lambeth
1217128,Luxury,0.05991438770316913,Islington
1217330,Mid-Range,0.01719652758966732,Wandsworth
1218342,Mid-Range,0.0,Lambeth
1219352,Budget,0.0,Southwark
1219421,Budget,0.0,Southwark
1219724,Luxury,0.0,Brent
1220209,Mid-Range,0.0,Tower Hamlets
1221737,Budget,0.0,Lewisham
1222059,Mid-Range,0.0,Islington
1223510,Mid-Range,0.0,Barnet
1223650,High-End,0.0,Lambeth
1224981,Mid-Range,0.0,Merton
1227523,Budget,0.0,Tower Hamlets
1229808,Luxury,0.0,Westminster
1230313,Mid-Range,0.0,Hackney
1230615,High-End,0.0,Kensington and Chelsea
1231544,Budget,0.0,Tower Hamlets
1231839,Superior,0.21445122675234018,Westminster
1234388,Luxury,0.11867096085459584,Kensington and Chelsea
1236554,Luxury,0.0,Kensington and Chelsea
1242035,High-End,0.0,Hackney
1244599,High-End,0.0,Westminster
1247736,High-End,0.0,Hammersmith and Fulham
1257260,Luxury,0.0,Barnet
1258262,Budget,0.0,Haringey
1262168,High-End,0.0,Westminster
1262205,Mid-Range,0.0,Kingston upon Thames
1262541,Mid-Range,0.0,Lewisham
1266951,Mid-Range,0.017019174774087542,Camden
1270601,High-End,0.0,Camden
1272107,High-End,0.0,Camden
1272107,Luxury,0.022587650341896214,Camden
1273740,High-End,0.0,Camden
1274419,Mid-Range,0.026540905275740594,Islington
1274421,Budget,0.0,Hackney
1274917,Superior,0.0944019904980784,Islington
1275405,Budget,0.026836698026642278,Hackney
1275634,Luxury,0.0,Greenwich
1277797,Mid-Range,0.003371492123381314,Hackney
1278767,Budget,0.011568761926534941,Haringey
1280420,Budget,0.08546846879840149,Hackney
1283862,Budget,0.0,Haringey
1284082,High-End,0.010572348260224098,Lambeth
1287226,Mid-Range,0.0,Camden
1289105,Luxury,0.0,Kensington and Chelsea
1289385,High-End,0.06267892001765418,Southwark
1289534,Mid-Range,0.0,Newham
1297573,Luxury,0.0,Hackney
1298770,High-End,0.09594367422246733,Westminster
1300852,High-End,0.0,Hackney
1301149,Mid-Range,0.0,Camden
1301279,Budget,0.0,Camden
1302098,Mid-Range,0.0,Westminster
1302927,High-End,0.08895104919673755,Greenwich
1304907,Budget,0.0,Wandsworth
1305258,Budget,0.0,Southwark
1310954,High-End,0.07936036529596291,Westminster
1311837,High-End,0.0,Westminster
1312352,High-End,0.0,Kensington and Chelsea
1314755,Budget,0.027732207107822305,Southwark
1318124,High-End,0.0,Tower Hamlets
1325597,Mid-Range,0.0,Wandsworth
1328637,Mid-Range,0.0,Hackney
1330651,Mid-Range,0.0,Haringey
1330737,High-End,0.01156900409315902,Lambeth
1333509,High-End,0.0,Kensington and Chelsea
1336197,Mid-Range,0.0,Southwark
1336477,Mid-Range,0.0,Southwark
1336578,Luxury,0.0,Sutton
1337414,High-End,0.0,Westminster
1339616,High-End,0.0,Lambeth
1339785,Mid-Range,0.0,Camden
1339785,High-End,0.011485072932449663,Camden
1340622,Luxury,0.07798042984060004,Hammersmith and Fulham
1340622,Superior,0.05234781200132764,Hammersmith and Fulham
1341379,Luxury,0.07899696593899251,Tower Hamlets
1342152,High-End,0.0,Westminster
1342795,Mid-Range,0.0,Barnet
1342810,Mid-Range,0.0,Barnet
1343497,Mid-Range,0.0,Hammersmith and Fulham
1344695,Budget,0.0,Islington
1345514,Mid-Range,0.0,Hackney
1346303,Mid-Range,0.01760491758814616,Westminster
1346303,High-End,0.01892031321835707,Westminster
1346531,High-End,0.0,Hackney
1348002,Luxury,0.0,Tower Hamlets
1348705,Budget,0.0,Camden
1349717,Mid-Range,0.040020949675441946,Camden
1352479,High-End,0.0,Kensington and Chelsea
1353925,Budget,0.042897687466336876,Hammersmith and Fulham
1354206,High-End,0.0,Hounslow
1355056,High-End,0.0,Brent
1355147,Budget,0.0020274525251097633,Hammersmith and Fulham
1360300,High-End,0.004989326528907987,Camden
1360695,High-End,0.0,Hackney
1362167,High-End,0.0,Wandsworth
1363841,Mid-Range,0.0,Kensington and Chelsea
1364667,Budget,0.0,Lambeth
1366341,Budget,0.0,Barnet
1367598,Luxury,0.061050225481057784,Westminster
1368218,High-End,0.0,Camden
1368225,Budget,0.0,Islington
1369082,Budget,0.0,Tower Hamlets
1369315,High-End,0.0,Southwark
1369502,Budget,0.0,Southwark
1372060,High-End,0.0,Kensington and Chelsea
1374497,Luxury,0.0,Lewisham
1374771,Budget,0.0,Lewisham
1375754,Budget,0.02433219580933574,Hackney
1376018,Mid-Range,0.0,Hackney
1378087,Budget,0.08256858337617187,Hackney
1378420,Budget,0.08922354283070659,Newham
1380451,Budget,0.0,Ealing
1381631,Budget,0.0,Southwark
1382312,Mid-Range,0.0,Richmond upon Thames
1383851,High-End,0.0,Haringey
1383888,Mid-Range,0.002594628631094969,Tower Hamlets
1390326,Mid-Range,0.010485100648782634,Camden
1392403,Mid-Range,0.0,Islington
1395902,Mid-Range,0.0,Camden
1396026,Budget,0.0,Islington
1397031,Budget,0.0,Westminster
1398573,Mid-Range,0.0,Camden
1400514,Mid-Range,0.0,Wandsworth
1403245,Budget,0.0,Hackney
1408306,High-End,0.0,Ealing
1408822,High-End,0.0,Camden
1410053,High-End,0.0,Westminster
1411389,Budget,0.0,Hackney
1411610,Mid-Range,0.0,Islington
1411879,High-End,0.0,Kensington and Chelsea
1413870,Luxury,0.04864282629362401,Islington
1414726,High-End,0.0,Hammersmith and Fulham
1415649,Mid-Range,0.0,Tower Hamlets
1417807,Luxury,0.0,Kensington and Chelsea
1421308,Budget,0.0,Brent
1421462,Mid-Range,0.0,Hackney
1422528,High-End,0.0,Camden
1425646,Mid-Range,0.0,Waltham Forest
1426257,Luxury,0.1392765498036687,Kensington and Chelsea
1430154,High-End,0.0,Southwark
1430184,Luxury,0.0,Hackney
1430363,Budget,0.0,Lambeth
1430558,Mid-Range,0.020265129239540613,Islington
1432552,Luxury,0.08099104010915906,Brent
1438456,Mid-Range,0.0,Islington
1439449,Mid-Range,0.0,Bromley
1439666,Mid-Range,0.04503146678309226,Tower Hamlets
1440384,High-End,0.014148817217067679,Camden
1441951,Budget,0.009420561606200705,Hammersmith and Fulham
1447709,Budget,0.0,Hackney
1449366,Mid-Range,0.0,Hammersmith and Fulham
1452643,Budget,0.0,Wandsworth
1457328,Mid-Range,0.0,Westminster
1458126,Mid-Range,0.0,Southwark
1458193,Budget,0.0,Islington
1458193,Mid-Range,0.0916850516224884,Islington
1458205,High-End,0.0,Kensington and Chelsea
1458449,Budget,0.0,Hackney
1459886,High-End,0.0,Islington
1466255,Budget,0.0,Haringey
1468737,Luxury,0.0,Camden
1471036,High-End,0.0,Kensington and Chelsea
1475103,High-End,0.0,Kensington and Chelsea
1477194,Budget,0.0,Ealing
1480671,High-End,0.0046522584567611535,Camden
1481128,Mid-Range,0.11877298010682308,Hammersmith and Fulham
1485693,Mid-Range,0.005310780555243129,Hounslow
1486344,High-End,0.0,Westminster
1487795,Superior,0.19597026662342645,Wandsworth
1488023,High-End,0.0,Islington
1501987,Budget,0.0,Islington
1505484,Budget,0.0,Tower Hamlets
1506263,High-End,0.0,Lambeth
1510477,Luxury,0.08579322280563186,Camden
1513798,Budget,0.0,Southwark
1513840,High-End,0.0,Hackney
1514178,Budget,0.05189536700725874,Islington
1515065,Mid-Range,0.0,Lambeth
1517086,Superior,0.20088389952067542,Westminster
1519815,Luxury,0.0,Islington
1520434,Mid-Range,0.007552450858913761,Wandsworth
1524348,Budget,0.0,Greenwich
1525275,Mid-Range,0.0,Southwark
1527660,Budget,0.061999667939824,Islington
1527780,Superior,0.0,Westminster
1528291,Mid-Range,0.0,Hackney
1529116,Budget,0.0,Islington
1530381,Budget,0.0,Lewisham
1532025,Budget,0.03764671223736643,Camden
1534095,Mid-Range,0.0,Hackney
1537219,Mid-Range,0.0,Waltham Forest
1537401,High-End,0.0,Westminster
1538921,High-End,0.030546025193976915,Southwark
1540471,Mid-Range,0.0,Islington
1541765,Budget,0.01725746152832957,Brent
1544236,Budget,0.0,Lambeth
1546247,Mid-Range,0.0,Merton
1548281,High-End,0.0,Camden
1548874,Mid-Range,0.0,Southwark
1551262,Superior,0.0,Lambeth
1554207,Luxury,0.14378198620667942,Tower Hamlets
1558183,Mid-Range,0.04503146678309226,City of London
1563568,High-End,0.0,Greenwich
1563662,Mid-Range,0.0,Camden
1564080,High-End,0.0,Camden
1575596,High-End,0.0,Southwark
1577472,Luxury,0.0,Hackney
1580666,Mid-Range,0.0,Tower Hamlets
1581883,Luxury,0.0,Kensington and Chelsea
1583015,Mid-Range,0.0,Islington
1585716,Budget,0.0,Hammersmith and Fulham
1589731,Mid-Range,0.0,Islington
1590818,Budget,0.0,Lambeth
1590818,Mid-Range,0.0,Lambeth
1595060,Luxury,0.0,Hammersmith and Fulham
1601004,Luxury,0.0,Tower Hamlets
1602364,Mid-Range,0.040020949675441946,Hammersmith and Fulham
1606356,Superior,0.0,Lambeth
1608341,Budget,0.008460222122369646,Bromley
1611646,High-End,0.0,Brent
1612686,Mid-Range,0.0,Wandsworth
1613526,Luxury,0.035324971342246485,Lambeth
1613853,Mid-Range,0.0,Southwark
1614533,High-End,0.02690603642030603,Southwark
1615953,Budget,0.0,Wandsworth
1616435,Budget,0.0,Islington
1618953,Budget,0.031615295668374226,Islington
1619227,Budget,0.014567575971918975,Southwark
1622475,Luxury,0.0,Westminster
1626809,Mid-Range,0.0,Camden
1626809,High-End,0.013596212780388929,Camden
1630792,Budget,0.0,Lambeth
1635433,High-End,0.055634813119034295,Westminster
1636999,Budget,0.0,Hackney
1637922,Budget,0.07037580047730414,Hammersmith and Fulham
1638656,Budget,0.0,Wandsworth
1638730,High-End,0.0,Hackney
1640876,Luxury,0.0,Newham
1643561,High-End,0.0,Lambeth
1644085,Mid-Range,0.07232512517338985,Kensington and Chelsea
1645271,Budget,0.00925854783218839,Merton
1647502,High-End,0.0,Tower Hamlets
1647905,High-End,0.09301311624173858,Hackney
1648809,Budget,0.0,Tower Hamlets
1651273,Budget,0.0,Barnet
1653277,Budget,0.0,Southwark
1657479,High-End,0.0,Kensington and Chelsea
1660817,Budget,0.0,Hackney
1663496,Budget,0.06706576725210056,Brent
1664436,Mid-Range,0.0,Kensington and Chelsea
1666277,Luxury,0.0,Kensington and Chelsea
1666404,Mid-Range,0.0,Hackney
1670403,Mid-Range,0.0,Kensington and Chelsea
1674023,Budget,0.022964085888822587,Hackney
1679629,High-End,0.05024200165195398,Westminster
1682982,Budget,0.0,Lambeth
